"","CD_GEOCMU","NM_MUNICIP","1","2","order","COD_MUN_TSE","UF","pair","two_states"
"88","4215687","SANTA TEREZINHA DO PROGRESSO",-53.1699705723342,-26.5924194553606,6,81507,"SC",40,TRUE
"96","4215752","SÃO BERNARDINO",-52.9874469506942,-26.4878746476002,7,81485,"SC",40,TRUE
"103","4216909","SÃO LOURENÇO DO OESTE",-52.8598338414848,-26.4657872127803,8,83330,"SC",40,TRUE
"148","4115408","MARMELEIRO",-53.0930555537987,-26.2464782176744,9,76953,"PR",40,TRUE
"243","4121604","RENASCENÇA",-52.9508845842195,-26.225142142794,10,78093,"PR",40,TRUE
"244","4203907","CAPINZAL",-51.6310147236139,-27.412017251033,1,80756,"SC",41,TRUE
"340","4207601","IPIRA",-51.798989986498,-27.3710722189262,2,81493,"SC",41,TRUE
"440","4211801","OURO",-51.681865461447,-27.2838217288639,3,82317,"SC",41,TRUE
"538","4213104","PIRATUBA",-51.772892519334,-27.4612227180891,4,82570,"SC",41,TRUE
"631","4219853","ZORTÉA",-51.5357176730454,-27.477127732265,5,81825,"SC",41,TRUE
"722","4311700","MACHADINHO",-51.6740089818416,-27.5870044372993,6,87351,"RS",41,TRUE
"149","4203600","CAMPOS NOVOS",-51.2448334611383,-27.4131149669088,7,80691,"SC",41,TRUE
"245","4204004","CATANDUVAS",-51.696805094,-27.0455356737148,1,80772,"SC",42,FALSE
"341","4207809","IRANI",-51.9179282950755,-27.0251880230565,2,81531,"SC",42,FALSE
"441","4208609","JABORÁ",-51.772656137963,-27.1414932579827,3,81698,"SC",42,FALSE
"539","4209003","JOAÇABA",-51.5931632624863,-27.1520183243962,4,81779,"SC",42,FALSE
"632","4219176","VARGEM BONITA",-51.7560897108252,-26.9455965862815,5,80969,"SC",42,FALSE
"150","4200408","ÁGUA DOCE",-51.6123027143642,-26.7645368012645,6,80071,"SC",42,FALSE
"246","4204103","CAXAMBU DO SUL",-52.9201405417968,-27.1467340985827,1,80799,"SC",43,TRUE
"151","4200507","ÁGUAS DE CHAPECÓ",-52.9567119749652,-27.0544081588265,2,80098,"SC",43,TRUE
"342","4206652","GUATAMBÚ",-52.7835142207811,-27.1166391394574,3,80527,"SC",43,TRUE
"442","4213153","PLANALTO ALEGRE",-52.8691050664029,-27.0522800341833,4,80543,"SC",43,TRUE
"540","4300505","ALPESTRE",-53.0631697111225,-27.2169627316362,5,85090,"RS",43,TRUE
"633","4315552","RIO DOS ÍNDIOS",-52.8795679189213,-27.2528171300073,6,87548,"RS",43,TRUE
"247","4204202","CHAPECÓ",-52.6503234477621,-27.1249758481281,1,80810,"SC",44,TRUE
"152","4201653","ARVOREDO",-52.4422321930865,-27.070957224939,2,80802,"SC",44,TRUE
"343","4204350","CORDILHEIRA ALTA",-52.6414362959777,-26.9756927139771,3,81043,"SC",44,TRUE
"443","4204400","CORONEL FREITAS",-52.725322257045,-26.8832917507064,4,80853,"SC",44,TRUE
"541","4206652","GUATAMBÚ",-52.7835142207811,-27.1166391394574,5,80527,"SC",44,TRUE
"634","4211454","NOVA ITABERABA",-52.8332338776522,-26.9614019422072,6,80322,"SC",44,TRUE
"723","4211876","PAIAL",-52.4879244422607,-27.2131597918307,7,81442,"SC",44,TRUE
"89","4213153","PLANALTO ALEGRE",-52.8691050664029,-27.0522800341833,8,80543,"SC",44,TRUE
"97","4217501","SEARA",-52.3402766594197,-27.1476009445713,9,83453,"SC",44,TRUE
"104","4219705","XAXIM",-52.52933854486,-26.970111874715,10,83879,"SC",44,TRUE
"1110","4307203","ERVAL GRANDE",-52.5808563766452,-27.3514074955387,11,86410,"RS",44,TRUE
"1210","4312708","NONOAI",-52.8572623449247,-27.3694958265054,12,87572,"RS",44,TRUE
"344","4204301","CONCÓRDIA",-52.0072773122257,-27.2391055857224,1,80837,"SC",45,TRUE
"153","4200754","ALTO BELA VISTA",-51.9258022403013,-27.4214068187567,2,81302,"SC",45,TRUE
"248","4201273","ARABUTÃ",-52.1812431588084,-27.1408854405404,3,80489,"SC",45,TRUE
"444","4207601","IPIRA",-51.798989986498,-27.3710722189262,4,81493,"SC",45,TRUE
"542","4207700","IPUMIRIM",-52.1528627340204,-27.0401634270232,5,81515,"SC",45,TRUE
"635","4207809","IRANI",-51.9179282950755,-27.0251880230565,6,81531,"SC",45,TRUE
"724","4208005","ITÁ",-52.3321063102008,-27.2440922470233,7,81574,"SC",45,TRUE
"810","4208609","JABORÁ",-51.772656137963,-27.1414932579827,8,81698,"SC",45,TRUE
"98","4209854","LINDÓIA DO SUL",-52.0521250075189,-27.0313124385524,9,80047,"SC",45,TRUE
"105","4212601","PERITIBA",-51.8748315891577,-27.3509625109453,10,82473,"SC",45,TRUE
"1111","4213906","PRESIDENTE CASTELLO BRANCO",-51.7810885613066,-27.2334475719376,11,82732,"SC",45,TRUE
"1211","4300901","ARATIBA",-52.3025194748341,-27.3874875011482,12,85170,"RS",45,TRUE
"13","4311908","MARCELINO RAMOS",-51.9506467079402,-27.4785148015512,13,87394,"RS",45,TRUE
"14","4312005","MARIANO MORO",-52.1685182872587,-27.3425063748229,14,87416,"RS",45,TRUE
"15","4320602","SEVERIANO DE ALMEIDA",-52.1113919374667,-27.4154534138972,15,89133,"RS",45,TRUE
"249","4204350","CORDILHEIRA ALTA",-52.6414362959777,-26.9756927139771,1,81043,"SC",46,FALSE
"154","4204202","CHAPECÓ",-52.6503234477621,-27.1249758481281,2,80810,"SC",46,FALSE
"345","4204400","CORONEL FREITAS",-52.725322257045,-26.8832917507064,3,80853,"SC",46,FALSE
"445","4219705","XAXIM",-52.52933854486,-26.970111874715,4,83879,"SC",46,FALSE
"446","4204400","CORONEL FREITAS",-52.725322257045,-26.8832917507064,1,80853,"SC",47,FALSE
"155","4200556","ÁGUAS FRIAS",-52.8527099358612,-26.8518658851477,2,80500,"SC",47,FALSE
"250","4204202","CHAPECÓ",-52.6503234477621,-27.1249758481281,3,80810,"SC",47,FALSE
"346","4204350","CORDILHEIRA ALTA",-52.6414362959777,-26.9756927139771,4,81043,"SC",47,FALSE
"543","4209458","LAJEADO GRANDE",-52.5522238534519,-26.8547678065705,5,80586,"SC",47,FALSE
"636","4210555","MAREMA",-52.6302513852179,-26.8124148300505,6,82066,"SC",47,FALSE
"725","4211405","NOVA ERECHIM",-52.9066728690655,-26.9080905882351,7,82236,"SC",47,FALSE
"811","4211454","NOVA ITABERABA",-52.8332338776522,-26.9614019422072,8,80322,"SC",47,FALSE
"99","4214201","QUILOMBO",-52.7188654211673,-26.729239349822,9,82791,"SC",47,FALSE
"106","4218855","UNIÃO DO OESTE",-52.8563887553986,-26.7869695546477,10,80144,"SC",47,FALSE
"1112","4219705","XAXIM",-52.52933854486,-26.970111874715,11,83879,"SC",47,FALSE
"156","4204459","CORONEL MARTINS",-52.671886728119,-26.5346738295347,1,81108,"SC",48,FALSE
"251","4205605","GALVÃO",-52.6585899766325,-26.4494441577892,2,81094,"SC",48,FALSE
"347","4211652","NOVO HORIZONTE",-52.7962067154971,-26.4944103050748,3,80764,"SC",48,FALSE
"447","4215695","SANTIAGO DO SUL",-52.6976777597854,-26.6308371275902,4,81205,"SC",48,FALSE
"544","4216107","SÃO DOMINGOS",-52.554401442534,-26.5392911330587,5,83178,"SC",48,FALSE
"252","4204707","CUNHA PORÃ",-53.1907900460277,-26.8784405132561,1,80918,"SC",49,FALSE
"157","4203105","CAIBI",-53.263167574274,-27.0242935760352,2,80594,"SC",49,FALSE
"348","4204756","CUNHATAÍ",-53.1009126444208,-26.9746812349916,3,81620,"SC",49,FALSE
"448","4207759","IRACEMINHA",-53.3244730216656,-26.844358749502,4,80187,"SC",49,FALSE
"545","4210506","MARAVILHA",-53.1983980829405,-26.75985764659,5,82058,"SC",49,FALSE
"637","4210902","MODELO",-53.0515321168314,-26.7751140607561,6,82139,"SC",49,FALSE
"726","4212106","PALMITOS",-53.1797801675595,-27.0921863703234,7,82376,"SC",49,FALSE
"812","4217303","SAUDADES",-53.039918611067,-26.8972340352179,8,83410,"SC",49,FALSE
"253","4204756","CUNHATAÍ",-53.1009126444208,-26.9746812349916,1,81620,"SC",50,FALSE
"158","4204707","CUNHA PORÃ",-53.1907900460277,-26.8784405132561,2,80918,"SC",50,FALSE
"349","4212106","PALMITOS",-53.1797801675595,-27.0921863703234,3,82376,"SC",50,FALSE
"449","4216008","SÃO CARLOS",-53.0313532652274,-27.0302759130252,4,83151,"SC",50,FALSE
"546","4217303","SAUDADES",-53.039918611067,-26.8972340352179,5,83410,"SC",50,FALSE
"350","4204905","DESCANSO",-53.4793066668004,-26.8582662676849,1,80950,"SC",51,FALSE
"159","4202081","BANDEIRANTE",-53.6481946681912,-26.7686060632492,2,81582,"SC",51,FALSE
"254","4202156","BELMONTE",-53.6179251461923,-26.8566208569396,3,80748,"SC",51,FALSE
"450","4205357","FLOR DO SERTÃO",-53.3371802781101,-26.7630748374444,4,81604,"SC",51,FALSE
"547","4207650","IPORÃ DO OESTE",-53.4896150739142,-27.0001597898899,5,80020,"SC",51,FALSE
"638","4207759","IRACEMINHA",-53.3244730216656,-26.844358749502,6,80187,"SC",51,FALSE
"727","4215075","RIQUEZA",-53.3446696755206,-26.9773859877637,7,80560,"SC",51,FALSE
"813","4215554","SANTA HELENA",-53.6196299259448,-26.9211559732516,8,80721,"SC",51,FALSE
"910","4217204","SÃO MIGUEL DO OESTE",-53.5120500444618,-26.7269976120646,9,83399,"SC",51,FALSE
"351","4205001","DIONÍSIO CERQUEIRA",-53.5328719279516,-26.3297929847763,1,80977,"SC",52,TRUE
"451","4206603","GUARUJÁ DO SUL",-53.4834423702435,-26.3982059684087,2,81299,"SC",52,TRUE
"548","4212007","PALMA SOLA",-53.3142917114182,-26.3735760084952,3,82350,"SC",52,TRUE
"639","4214151","PRINCESA",-53.6114128159485,-26.432822693308,4,81647,"SC",52,TRUE
"160","4102604","BARRACÃO",-53.528365190277,-26.2459908934001,5,74497,"PR",52,TRUE
"255","4107850","FLOR DA SERRA DO SUL",-53.2864773418101,-26.2381517754391,6,74349,"PR",52,TRUE
"161","4205175","ENTRE RIOS",-52.5785461595945,-26.7396015852054,1,81426,"SC",53,FALSE
"256","4207684","IPUAÇU",-52.4761928237727,-26.6788071772701,2,80829,"SC",53,FALSE
"352","4209458","LAJEADO GRANDE",-52.5522238534519,-26.8547678065705,3,80586,"SC",53,FALSE
"452","4210555","MAREMA",-52.6302513852179,-26.8124148300505,4,82066,"SC",53,FALSE
"549","4214201","QUILOMBO",-52.7188654211673,-26.729239349822,5,82791,"SC",53,FALSE
"640","4216107","SÃO DOMINGOS",-52.554401442534,-26.5392911330587,6,83178,"SC",53,FALSE
"728","4219507","XANXERÊ",-52.4097766176087,-26.8723348163563,7,83836,"SC",53,FALSE
"353","4205308","FAXINAL DOS GUEDES",-52.2442942263814,-26.8466020174223,1,81035,"SC",54,FALSE
"162","4200101","ABELARDO LUZ",-52.2559371453497,-26.5623141601729,2,80012,"SC",54,FALSE
"257","4202537","BOM JESUS",-52.3907534859199,-26.739904658299,3,81388,"SC",54,FALSE
"453","4207700","IPUMIRIM",-52.1528627340204,-27.0401634270232,4,81515,"SC",54,FALSE
"550","4211850","OURO VERDE",-52.2790121783361,-26.7115626854378,5,80845,"SC",54,FALSE
"641","4219101","VARGEÃO",-52.1241912913677,-26.7780137547252,6,83755,"SC",54,FALSE
"729","4219507","XANXERÊ",-52.4097766176087,-26.8723348163563,7,83836,"SC",54,FALSE
"814","4219606","XAVANTINA",-52.3226029511278,-27.0212098589736,8,83852,"SC",54,FALSE
"258","4205357","FLOR DO SERTÃO",-53.3371802781101,-26.7630748374444,1,81604,"SC",55,FALSE
"163","4204905","DESCANSO",-53.4793066668004,-26.8582662676849,2,80950,"SC",55,FALSE
"354","4207759","IRACEMINHA",-53.3244730216656,-26.844358749502,3,80187,"SC",55,FALSE
"454","4210506","MARAVILHA",-53.1983980829405,-26.75985764659,4,82058,"SC",55,FALSE
"551","4215208","ROMELÂNDIA",-53.3170818359408,-26.648196640926,5,82996,"SC",55,FALSE
"642","4217154","SÃO MIGUEL DA BOA VISTA",-53.2395257335698,-26.6886773499697,6,80780,"SC",55,FALSE
"730","4217204","SÃO MIGUEL DO OESTE",-53.5120500444618,-26.7269976120646,7,83399,"SC",55,FALSE
"164","4205431","FORMOSA DO SUL",-52.7939474973091,-26.6339318236592,1,80888,"SC",56,FALSE
"259","4207858","IRATI",-52.8902049659437,-26.627612297924,2,80861,"SC",56,FALSE
"355","4208955","JARDINÓPOLIS",-52.8716503349101,-26.717617158205,3,81140,"SC",56,FALSE
"455","4211652","NOVO HORIZONTE",-52.7962067154971,-26.4944103050748,4,80764,"SC",56,FALSE
"552","4214201","QUILOMBO",-52.7188654211673,-26.729239349822,5,82791,"SC",56,FALSE
"643","4215695","SANTIAGO DO SUL",-52.6976777597854,-26.6308371275902,6,81205,"SC",56,FALSE
"731","4216909","SÃO LOURENÇO DO OESTE",-52.8598338414848,-26.4657872127803,7,83330,"SC",56,FALSE
"356","4205605","GALVÃO",-52.6585899766325,-26.4494441577892,1,81094,"SC",57,TRUE
"260","4204459","CORONEL MARTINS",-52.671886728119,-26.5346738295347,2,81108,"SC",57,TRUE
"456","4209177","JUPIÁ",-52.7208873581664,-26.3941046456248,3,81540,"SC",57,TRUE
"553","4211652","NOVO HORIZONTE",-52.7962067154971,-26.4944103050748,4,80764,"SC",57,TRUE
"644","4216107","SÃO DOMINGOS",-52.554401442534,-26.5392911330587,5,83178,"SC",57,TRUE
"165","4115309","MARIÓPOLIS",-52.5807584742301,-26.3360774276914,6,76937,"PR",57,TRUE
"357","4206405","GUARACIABA",-53.5707178170961,-26.5800095914431,1,81256,"SC",58,FALSE
"166","4200804","ANCHIETA",-53.3323050076936,-26.5325586471636,2,80152,"SC",58,FALSE
"261","4202099","BARRA BONITA",-53.4245703717937,-26.6678155050271,3,81760,"SC",58,FALSE
"457","4212239","PARAÍSO",-53.6779786580747,-26.6623622600819,4,80705,"SC",58,FALSE
"554","4216701","SÃO JOSÉ DO CEDRO",-53.533547430254,-26.4808237040857,5,83291,"SC",58,FALSE
"645","4217204","SÃO MIGUEL DO OESTE",-53.5120500444618,-26.7269976120646,6,83399,"SC",58,FALSE
"262","4206603","GUARUJÁ DO SUL",-53.4834423702435,-26.3982059684087,1,81299,"SC",59,FALSE
"167","4205001","DIONÍSIO CERQUEIRA",-53.5328719279516,-26.3297929847763,2,80977,"SC",59,FALSE
"358","4212007","PALMA SOLA",-53.3142917114182,-26.3735760084952,3,82350,"SC",59,FALSE
"458","4214151","PRINCESA",-53.6114128159485,-26.432822693308,4,81647,"SC",59,FALSE
"555","4216701","SÃO JOSÉ DO CEDRO",-53.533547430254,-26.4808237040857,5,83291,"SC",59,FALSE
"359","4206652","GUATAMBÚ",-52.7835142207811,-27.1166391394574,1,80527,"SC",60,TRUE
"168","4204103","CAXAMBU DO SUL",-52.9201405417968,-27.1467340985827,2,80799,"SC",60,TRUE
"263","4204202","CHAPECÓ",-52.6503234477621,-27.1249758481281,3,80810,"SC",60,TRUE
"459","4213153","PLANALTO ALEGRE",-52.8691050664029,-27.0522800341833,4,80543,"SC",60,TRUE
"556","4312708","NONOAI",-52.8572623449247,-27.3694958265054,5,87572,"RS",60,TRUE
"646","4315552","RIO DOS ÍNDIOS",-52.8795679189213,-27.2528171300073,6,87548,"RS",60,TRUE
"460","4207601","IPIRA",-51.798989986498,-27.3710722189262,1,81493,"SC",61,FALSE
"169","4200754","ALTO BELA VISTA",-51.9258022403013,-27.4214068187567,2,81302,"SC",61,FALSE
"264","4203907","CAPINZAL",-51.6310147236139,-27.412017251033,3,80756,"SC",61,FALSE
"360","4204301","CONCÓRDIA",-52.0072773122257,-27.2391055857224,4,80837,"SC",61,FALSE
"557","4211801","OURO",-51.681865461447,-27.2838217288639,5,82317,"SC",61,FALSE
"647","4212601","PERITIBA",-51.8748315891577,-27.3509625109453,6,82473,"SC",61,FALSE
"732","4213104","PIRATUBA",-51.772892519334,-27.4612227180891,7,82570,"SC",61,FALSE
"815","4213906","PRESIDENTE CASTELLO BRANCO",-51.7810885613066,-27.2334475719376,8,82732,"SC",61,FALSE
"265","4207650","IPORÃ DO OESTE",-53.4896150739142,-27.0001597898899,1,80020,"SC",62,FALSE
"170","4204905","DESCANSO",-53.4793066668004,-26.8582662676849,2,80950,"SC",62,FALSE
"361","4211009","MONDAÍ",-53.4463753706384,-27.0987898262036,3,82155,"SC",62,FALSE
"461","4215075","RIQUEZA",-53.3446696755206,-26.9773859877637,4,80560,"SC",62,FALSE
"558","4215554","SANTA HELENA",-53.6196299259448,-26.9211559732516,5,80721,"SC",62,FALSE
"648","4216255","SÃO JOÃO DO OESTE",-53.5918735014447,-27.0914068418159,6,80640,"SC",62,FALSE
"733","4218756","TUNÁPOLIS",-53.6493136145965,-26.9874499975924,7,83682,"SC",62,FALSE
"462","4207684","IPUAÇU",-52.4761928237727,-26.6788071772701,1,80829,"SC",63,FALSE
"171","4200101","ABELARDO LUZ",-52.2559371453497,-26.5623141601729,2,80012,"SC",63,FALSE
"266","4202537","BOM JESUS",-52.3907534859199,-26.739904658299,3,81388,"SC",63,FALSE
"362","4205175","ENTRE RIOS",-52.5785461595945,-26.7396015852054,4,81426,"SC",63,FALSE
"559","4209458","LAJEADO GRANDE",-52.5522238534519,-26.8547678065705,5,80586,"SC",63,FALSE
"649","4216107","SÃO DOMINGOS",-52.554401442534,-26.5392911330587,6,83178,"SC",63,FALSE
"734","4219507","XANXERÊ",-52.4097766176087,-26.8723348163563,7,83836,"SC",63,FALSE
"463","4207700","IPUMIRIM",-52.1528627340204,-27.0401634270232,1,81515,"SC",64,FALSE
"172","4201273","ARABUTÃ",-52.1812431588084,-27.1408854405404,2,80489,"SC",64,FALSE
"267","4204301","CONCÓRDIA",-52.0072773122257,-27.2391055857224,3,80837,"SC",64,FALSE
"363","4205308","FAXINAL DOS GUEDES",-52.2442942263814,-26.8466020174223,4,81035,"SC",64,FALSE
"560","4209854","LINDÓIA DO SUL",-52.0521250075189,-27.0313124385524,5,80047,"SC",64,FALSE
"650","4213401","PONTE SERRADA",-51.9283338137593,-26.8617324210764,6,82635,"SC",64,FALSE
"735","4217501","SEARA",-52.3402766594197,-27.1476009445713,7,83453,"SC",64,FALSE
"816","4219101","VARGEÃO",-52.1241912913677,-26.7780137547252,8,83755,"SC",64,FALSE
"911","4219606","XAVANTINA",-52.3226029511278,-27.0212098589736,9,83852,"SC",64,FALSE
"561","4207759","IRACEMINHA",-53.3244730216656,-26.844358749502,1,80187,"SC",65,FALSE
"173","4203105","CAIBI",-53.263167574274,-27.0242935760352,2,80594,"SC",65,FALSE
"268","4204707","CUNHA PORÃ",-53.1907900460277,-26.8784405132561,3,80918,"SC",65,FALSE
"364","4204905","DESCANSO",-53.4793066668004,-26.8582662676849,4,80950,"SC",65,FALSE
"464","4205357","FLOR DO SERTÃO",-53.3371802781101,-26.7630748374444,5,81604,"SC",65,FALSE
"651","4210506","MARAVILHA",-53.1983980829405,-26.75985764659,6,82058,"SC",65,FALSE
"736","4215075","RIQUEZA",-53.3446696755206,-26.9773859877637,7,80560,"SC",65,FALSE
"365","4207809","IRANI",-51.9179282950755,-27.0251880230565,1,81531,"SC",66,FALSE
"174","4204004","CATANDUVAS",-51.696805094,-27.0455356737148,2,80772,"SC",66,FALSE
"269","4204301","CONCÓRDIA",-52.0072773122257,-27.2391055857224,3,80837,"SC",66,FALSE
"465","4208609","JABORÁ",-51.772656137963,-27.1414932579827,4,81698,"SC",66,FALSE
"562","4209854","LINDÓIA DO SUL",-52.0521250075189,-27.0313124385524,5,80047,"SC",66,FALSE
"652","4213401","PONTE SERRADA",-51.9283338137593,-26.8617324210764,6,82635,"SC",66,FALSE
"737","4219176","VARGEM BONITA",-51.7560897108252,-26.9455965862815,7,80969,"SC",66,FALSE
"270","4207858","IRATI",-52.8902049659437,-26.627612297924,1,80861,"SC",67,FALSE
"175","4205431","FORMOSA DO SUL",-52.7939474973091,-26.6339318236592,2,80888,"SC",67,FALSE
"366","4208955","JARDINÓPOLIS",-52.8716503349101,-26.717617158205,3,81140,"SC",67,FALSE
"466","4214201","QUILOMBO",-52.7188654211673,-26.729239349822,4,82791,"SC",67,FALSE
"563","4215356","SALTINHO",-53.0225489236797,-26.5905363160723,5,81523,"SC",67,FALSE
"653","4216909","SÃO LOURENÇO DO OESTE",-52.8598338414848,-26.4657872127803,6,83330,"SC",67,FALSE
"738","4217758","SUL BRASIL",-52.9468371825165,-26.6953339848728,7,80446,"SC",67,FALSE
"367","4208005","ITÁ",-52.3321063102008,-27.2440922470233,1,81574,"SC",68,TRUE
"176","4201273","ARABUTÃ",-52.1812431588084,-27.1408854405404,2,80489,"SC",68,TRUE
"271","4204301","CONCÓRDIA",-52.0072773122257,-27.2391055857224,3,80837,"SC",68,TRUE
"467","4211876","PAIAL",-52.4879244422607,-27.2131597918307,4,81442,"SC",68,TRUE
"564","4217501","SEARA",-52.3402766594197,-27.1476009445713,5,83453,"SC",68,TRUE
"654","4300901","ARATIBA",-52.3025194748341,-27.3874875011482,6,85170,"RS",68,TRUE
"739","4301925","BARRA DO RIO AZUL",-52.4068957863573,-27.4031272637435,7,86380,"RS",68,TRUE
"817","4310702","ITATIBA DO SUL",-52.4775373644663,-27.3561917588052,8,87157,"RS",68,TRUE
"177","4208401","ITAPIRANGA",-53.7113739917346,-27.1121293796499,1,81655,"SC",69,TRUE
"272","4211009","MONDAÍ",-53.4463753706384,-27.0987898262036,2,82155,"SC",69,TRUE
"368","4216255","SÃO JOÃO DO OESTE",-53.5918735014447,-27.0914068418159,3,80640,"SC",69,TRUE
"468","4218756","TUNÁPOLIS",-53.6493136145965,-26.9874499975924,4,83682,"SC",69,TRUE
"565","4301859","BARRA DO GUARITA",-53.7634169583739,-27.2055716254687,5,86363,"RS",69,TRUE
"655","4303400","CAIÇARA",-53.4663897403659,-27.2466477336483,6,85677,"RS",69,TRUE
"740","4306320","DERRUBADAS",-53.8934033585931,-27.2403407516126,7,86665,"RS",69,TRUE
"818","4314498","PINHEIRINHO DO VALE",-53.6339555780745,-27.2218307585681,8,87408,"RS",69,TRUE
"469","4208609","JABORÁ",-51.772656137963,-27.1414932579827,1,81698,"SC",70,FALSE
"178","4204004","CATANDUVAS",-51.696805094,-27.0455356737148,2,80772,"SC",70,FALSE
"273","4204301","CONCÓRDIA",-52.0072773122257,-27.2391055857224,3,80837,"SC",70,FALSE
"369","4207809","IRANI",-51.9179282950755,-27.0251880230565,4,81531,"SC",70,FALSE
"566","4209003","JOAÇABA",-51.5931632624863,-27.1520183243962,5,81779,"SC",70,FALSE
"656","4211801","OURO",-51.681865461447,-27.2838217288639,6,82317,"SC",70,FALSE
"741","4213906","PRESIDENTE CASTELLO BRANCO",-51.7810885613066,-27.2334475719376,7,82732,"SC",70,FALSE
"370","4208955","JARDINÓPOLIS",-52.8716503349101,-26.717617158205,1,81140,"SC",71,FALSE
"179","4205431","FORMOSA DO SUL",-52.7939474973091,-26.6339318236592,2,80888,"SC",71,FALSE
"274","4207858","IRATI",-52.8902049659437,-26.627612297924,3,80861,"SC",71,FALSE
"470","4214201","QUILOMBO",-52.7188654211673,-26.729239349822,4,82791,"SC",71,FALSE
"567","4217758","SUL BRASIL",-52.9468371825165,-26.6953339848728,5,80446,"SC",71,FALSE
"657","4218855","UNIÃO DO OESTE",-52.8563887553986,-26.7869695546477,6,80144,"SC",71,FALSE
"568","4209003","JOAÇABA",-51.5931632624863,-27.1520183243962,1,81779,"SC",72,FALSE
"275","4204004","CATANDUVAS",-51.696805094,-27.0455356737148,2,80772,"SC",72,FALSE
"471","4208609","JABORÁ",-51.772656137963,-27.1414932579827,3,81698,"SC",72,FALSE
"658","4209201","LACERDÓPOLIS",-51.5904484909593,-27.250856902105,4,81817,"SC",72,FALSE
"742","4210035","LUZERNA",-51.5062907958878,-27.090364172615,5,81809,"SC",72,FALSE
"819","4211801","OURO",-51.681865461447,-27.2838217288639,6,82317,"SC",72,FALSE
"180","4200408","ÁGUA DOCE",-51.6123027143642,-26.7645368012645,7,80071,"SC",72,FALSE
"371","4206702","HERVAL D'OESTE",-51.4107114819938,-27.1956107099825,8,81310,"SC",72,FALSE
"472","4209177","JUPIÁ",-52.7208873581664,-26.3941046456248,1,81540,"SC",73,TRUE
"372","4205605","GALVÃO",-52.6585899766325,-26.4494441577892,2,81094,"SC",73,TRUE
"569","4211652","NOVO HORIZONTE",-52.7962067154971,-26.4944103050748,3,80764,"SC",73,TRUE
